Name	foldEnrichment
chr1:155145081-155147040	35.5
chr10:80732843-80735085	37.62
chr12:5017574-5019746	30.15
chr12:57479794-57484094	22.43
chr15:66990342-66991879	45.48
chr16:30102709-30104282	28.5
chr17:62914837-62916278	54.59
chr19:12887998-12890551	26.07
chr19:14590587-14592101	58.23
chr19:33783087-33786669	7.59
chr19:35222829-35226199	11.88
chr5:40754975-40756681	31.4
chr5:179221631-179223829	41.23
chr6:24494337-24496147	32.78
chr1:166133905-166136893	38.96
chr1:220959304-220960969	25.57
chr1:245132761-245135049	18.73
chr10:54072885-54075308	36.21
chr10:74855162-74857059	25.18
chr11:35639058-35642207	15.75
chr15:65692680-65694315	25.59
chr15:85175020-85177756	45.23
chr15:102028115-102031117	39.15
chr16:29827089-29828989	14.87
chr17:1012393-1014840	48.76
chr17:43393399-43395334	29.51
chr18:25755139-25758712	21.79
chr19:14246689-14248812	14.04
chr19:18527137-18531393	21.65
chr2:70779509-70781905	36.87
chr22:24235825-24238155	25.32
chr7:44058117-44060491	14.93
chr12:7069646-7071782	28.92
chr14:19596837-19600562	28.01
chr14:93672307-93674422	18.83
chr17:158734-159898	67.04
chr17:2301674-2305427	14.46
chr19:39542857-39544828	23.64
chr21:44845741-44848173	41.39
chr5:128429692-128431855	29.45
chr7:100491975-100495238	21.08
chr9:140069135-140071614	41.93
chr1:3773044-3776295	33.47
chr10:115438351-115440842	23.33
chr14:21571484-21573215	35.32
chr16:230019-232082	34.27
chr16:29873639-29875451	17.46
chr2:98206089-98207699	35.85
chr22:19712324-19715755	38.98
chr5:176736264-176739283	39.11
chr6:168071981-168073598	27.12
chr8:145733672-145736131	48.64
chr1:95391002-95393765	22.47
chr1:113215999-113218509	24.48
chr1:155055123-155058200	26.07
chr1:178062150-178064219	37.58
chr1:230202193-230204591	12.19
chr10:179976-183668	27.4
chr11:75918446-75920947	37.83
chr17:55162003-55164240	31.95
chr2:85152528-85154463	32.81
chr2:96657405-96658918	31.66
chr2:223182717-223185412	40.29
chr3:11195337-11197738	29.16
chr5:1593884-1595268	32.17
chr7:100886565-100888759	25.01
chr9:21993820-21996328	53.6
chr9:112081165-112083776	107.55
chr1:156326263-156327259	46.46
chr12:48576516-48578292	31.14
chr12:120672036-120674535	21.33
chr14:51560031-51562995	24.21
chr16:28956697-28957503	33.39
chr16:85205940-85208492	41.87
chr19:35644462-35646901	16.02
chr2:219867009-219868362	31.96
chr21:33650370-33651880	16.73
chr21:46431847-46433771	29.02
chr21:47877426-47879434	20.24
chr6:20212105-20213496	38.17
chr7:1032497-1033509	88.29
chr7:122525478-122527934	16.1
chr8:156356-157637	51.38
chr1:41826585-41829787	29.37
chr1:77332943-77334901	29.52
chr1:208415474-208419080	21.23
chr10:102241067-102242948	25.32
chr17:7338368-7340985	30.38
chr17:17685960-17688713	19.41
chr17:18528251-18529612	48.88
chr17:73628576-73630993	26.78
chr19:4398969-4400924	45.47
chr19:33863813-33865893	17.64
chr19:50613514-50616364	21.47
chr20:44717007-44719006	34.01
chr20:55840132-55842959	23.06
chr21:38337444-38339573	50.08
chr3:5163588-5165626	57.24
chr3:13691485-13692642	67.04
chr6:75913732-75916446	16.38
chr6:132270955-132272933	43.62
chr9:131580209-131581942	36.71
chr1:28286061-28287141	64.36
chr1:220862551-220864549	45.16
chr11:118559971-118561275	39.54
chr12:106531890-106534722	26.6
chr15:32320905-32323647	43.71
chr15:82336972-82340214	33.82
chr19:7967943-7969655	50.56
chr19:17415583-17417514	35.12
chr19:41324093-41326629	19.55
chr19:50631072-50633222	25.87
chr22:24108593-24111295	20.86
chr5:65220489-65222824	33.74
chr6:70576066-70578625	48.42
chr6:118227755-118230171	58.51
chr7:108094829-108097404	15.77
chr1:145588263-145589963	35.22
chr12:6936472-6939651	16.67
chr12:111470157-111473926	20.48
chr13:53023875-53025171	52.17
chr15:102194885-102196352	22.41
chr16:638060-640896	27.88
chr17:9547674-9549853	37.27
chr17:48474024-48475749	48.81
chr17:73851052-73852848	23.67
chr22:21335717-21338372	34.9
chr22:39638411-39642292	25.16
chr4:102266715-102269970	30.87
chr5:80255494-80258023	26.64
chr7:39988545-39991739	20.56
chr1:29562407-29565496	19.32
chr12:6861054-6863325	21.08
chr16:30995848-30998481	21.42
chr17:29034673-29037972	9.36
chr20:62714114-62716365	27.93
chr8:23385770-23388105	17.57
chrX:46762936-46763870	37.71
chr1:201951430-201952995	22.55
chr10:6244226-6246591	33.52
chr10:125851276-125854054	31.43
chr10:126479668-126481166	31.6
chr12:26274745-26276628	20.6
chr14:104601182-104603729	30.67
chr15:68851572-68853325	30.96
chr15:84975771-84977387	71.35
chr19:14142018-14143615	26.07
chr19:18699158-18700961	26.98
chr21:46710677-46713247	24.72
chr4:8631699-8632916	27.46
chr5:1644279-1645660	42.12
chr6:82956188-82958570	25.66
chr6:126277461-126278963	41.96
chr6:158401813-158404400	29.72
chr8:23103665-23104808	35.01
chr9:139117721-139119109	66.11
chr9_gl000198_random:85686-86595	82.56
chr1:10269806-10271495	42.24
chr1:52607299-52608872	54.98
chr12:67461281-67464074	22.12
chr13:76054703-76057167	26.88
chr15:44067589-44070083	18.47
chr15:72962563-72963826	18.12
chr15:84840917-84842248	47.4
chr16:46722195-46724436	26.89
chr17:42855908-42857550	29.8
chr19:10221991-10225897	22
chr19:10229576-10231234	61.92
chr19:41308454-41311834	16.67
chr19:42461615-42464261	19.29
chr22:37594286-37596038	18.89
chr22:47132966-47135702	33.36
chr22:50353421-50356914	24.21
chr3:159942824-159944367	80.51
chr6:106808130-106809736	44.54
chr7:96645109-96646686	19.01
chr8:10872919-10874459	47.65
chr8:22021741-22023569	41.8
chr1:9686820-9687765	58.28
chr1:86045162-86047542	23.53
chr1:149296939-149299336	26.58
chr10:103824518-103826248	27.18
chr12:93945-94899	44.16
chr12:92538416-92540577	30.91
chr14:50100177-50102383	35.98
chr17:33568794-33571083	34.89
chr17:36293166-36294949	57.94
chr17:42160638-42162102	53.33
chr21:34696504-34698233	16.67
chr21:40759201-40761189	26.29
chr5:139486581-139489039	17.84
chr6:30688498-30691039	32.71
chr6:33244497-33246247	22.99
chr9:976050-977781	35.14
chr1:38324615-38326365	27.22
chr1:201437032-201439094	19.74
chr10:6130640-6131641	55.74
chr10:112835676-112837417	35.83
chr10:134165293-134167011	64.18
chr15:40211755-40213712	24.72
chr15:68569496-68571804	33.43
chr16:67595962-67598101	63.73
chr17:74552664-74554994	17.29
chr18:43753120-43755289	35.24
chr19:2095795-2097664	41.96
chr5:39073171-39075586	23.67
chr5:134073547-134075683	18.58
chr7:101457182-101459618	23
chr1:93913101-93915209	40.09
chr1:145038687-145041278	4.59
chr1:149682558-149686052	17.96
chr10:73078325-73079913	33.47
chr12:53552856-53554454	55.52
chr12:54772689-54774040	62.41
chr12:105351412-105353070	21.73
chr14:74224827-74227537	19.21
chr15:67813043-67814661	26.44
chr15:91474607-91476219	32.79
chr16:2197898-2201830	16.63
chr17:46661857-46664105	24.06
chr17:48238395-48239562	49.77
chr19:34849601-34851625	20.24
chr6:32820596-32822986	23.95
chr6:43138182-43140729	25.92
chr6:124123718-124125516	27.33
chr6:144604968-144608678	10.18
chr9:132646659-132648540	37.24
chr1:235256350-235257903	23.63
chr12:42631059-42632908	67.76
chr12:121077478-121079885	23.94
chr12:132627958-132630140	23.06
chr17:5971974-5974784	31.56
chr17:76245981-76247975	36.24
chr19:15287904-15289172	68.83
chr19:34112326-34114550	16.76
chr2:114361335-114362637	72.19
chr5:7815840-7817117	46.78
chr6:13485919-13489807	15.87
chr7:20148-21300	34.57
chr7:25018205-25020765	53.68
chr7:43151918-43154071	22.27
chr1:179850863-179853100	15.35
chr10:75531294-75533546	16.7
chr11:72851455-72853955	51.67
chr12:30906231-30908598	37.48
chr12:69201053-69203118	32.09
chr12:108305831-108307130	28.93
chr14:35342241-35344914	17.18
chr16:64580-67174	25.09
chr17:27506875-27508215	47.8
chr19:42746063-42749597	11.07
chr19:59030130-59031762	17.8
chr20:3868910-3870783	35.38
chr21:35444771-35447361	25.28
chr21:45138178-45140946	17.11
chr6:150184144-150186585	15.89
chr6:170151144-170152629	33.06
chr7:150756378-150758897	34.01
chr8:28479563-28481170	30.02
chr1:11710300-11711262	34.37
chr10:61664710-61667136	29.38
chr12:45608882-45611046	18.79
chr19:33896982-33898551	35.58
chr2:38829424-38831232	47.61
chr2:131555038-131556930	57.03
chr2:165696866-165699001	46.78
chr20:632425-634571	54.39
chr20:35491435-35493491	47.03
chr21:45565431-45567696	34.87
chr22:20225928-20227583	34.02
chr4:166299816-166301444	47.78
chr6:33711949-33713239	29.18
chr6:87864462-87866175	20.95
chr7:5465963-5468828	16.4
chr7:129464435-129466182	18.25
chr1:143282077-143284243	7.13
chr1:224032039-224034836	31.71
chr1:240160658-240161814	44.25
chr10:15760532-15762812	18.43
chr10:48277629-48279118	37.44
chr12:112449609-112452377	15.16
chr15:75591020-75592426	26.63
chr16:685179-687465	29.59
chr16:21528554-21532518	9.75
chr17:7760193-7762351	25.2
chr19:36629600-36632765	8.23
chr21:46369028-46370692	47.21
chr22:19023002-19025437	18.88
chr22:46474029-46476782	12.27
chr4:39977889-39980059	43.58
chr5:32173291-32175625	18.25
chr5:135169747-135171339	32.41
chr6:100060713-100063228	28.11
chr8:104510780-104513311	53.73
chr9:138983369-138987938	19.7
chrX:104166379-104167415	82.8
chr1:27925032-27928026	21.6
chr1:32799807-32802554	28.59
chr1:82265575-82269316	21.45
chr1:223535815-223539103	19.56
chr1:225614159-225616803	7.04
chr10:8094997-8098438	21.36
chr10:72976537-72978583	20.01
chr12:68040846-68044358	19.15
chr17:79994306-79995794	63.01
chr19:31838735-31842332	10.98
chr19:36603465-36606947	6.99
chr19:42799344-42801008	37.72
chr2:172965043-172968180	23.99
chr20:3152977-3155659	12.06
chr5:157170268-157171461	51.77
chr6:90528206-90530532	20.68
chr6:107809489-107812084	18.08
chr1:109288732-109290348	30.11
chr1:156577608-156579453	50.22
chr1:228592738-228595613	20.02
chr13:28540860-28543717	21.45
chr17:4889974-4892211	38.32
chr19:40255476-40257900	21.06
chr20:59827442-59829377	61.08
chr3:115502735-115503961	37.85
chr5:139725342-139726852	26.39
chr6:74018052-74020474	17.63
chr6:111803030-111805753	18.08
chr6:144536824-144538321	31.54
chr7:150659848-150662404	45.83
chr9:139685515-139686872	48.42
chr1:1709227-1711033	40.56
chr1:12675984-12680441	11.03
chr1:53308136-53309940	25.26
chr1:228284543-228288105	10.53
chr1:228673870-228676139	10.43
chr12:46660152-46663724	10.49
chr12:50503823-50506815	26.01
chr12:53845400-53846770	44.05
chr12:110905798-110907618	33.11
chr12:122326151-122328106	22.66
chr14:105992217-105995316	45.22
chr17:41131887-41133668	22.81
chr19:18547478-18550206	15.54
chr19:44171599-44175107	9.48
chr19:48452921-48454239	26.61
chr20:18568191-18569766	29.95
chr22:19417920-19420689	18.17
chr22:37934404-37935534	37.6
chr3:20080857-20083453	23.64
chr3:27762257-27764134	58.03
chr5:95066223-95068257	16.12
chr6:45389082-45391070	29.08
chr7:106300039-106301596	39.11
chr8:28258308-28260444	25.81
chr8:146125497-146128372	34.41
chr9:139929259-139930993	40.22
chr1:6482846-6485295	28.5
chr1:155148315-155149759	38.02
chr1:156695062-156697122	24.99
chr1:212208168-212209658	35.94
chr10:15209458-15211538	33.39
chr10:71811968-71814510	18.25
chr10:75172548-75175071	28.58
chr11:64878412-64881232	39.11
chr12:3408633-3410569	20.86
chr13:41633920-41636341	14.96
chr14:100658586-100660579	24.99
chr15:65578053-65579857	32
chr16:30537452-30539898	27.38
chr17:19265440-19267107	58.23
chr19:51841861-51844195	37.92
chr21:46522153-46524841	28.77
chr5:6632342-6634976	13.89
chr5:42993119-42995877	30.96
chr6:17705661-17707515	24
chr6:31696965-31698663	21.33
chr6:42530760-42532632	17.28
chr6:83072904-83075651	19.24
chr7:149743654-149746775	23.46
chr8:41997285-41998788	28.68
chr9:139837626-139840479	35.81
chr1:6239084-6242332	16.51
chr1:149831600-149833738	14.56
chr10:99530480-99532299	47.99
chr10:104473176-104475603	15.26
chr12:39836004-39837804	32.85
chr14:107280588-107281876	59.86
chr15:65809092-65810549	37.12
chr17:29150846-29152347	26.51
chr17:34889693-34891967	20.64
chr17:73126206-73128190	22.16
chr19:35985844-35987489	20.99
chr19:39677696-39679178	36.6
chr19:40029771-40031354	26.73
chr20:32319318-32320965	25.51
chr21:30117305-30118635	45.63
chr4:129730464-129734262	40.91
chr6:109775768-109777921	31.21
chr8:97505528-97507784	22.27
chr9:66492647-66494836	13.33
chr9:139524255-139526319	24
chr1:29507287-29508829	41.06
chr1:114694347-114696990	24
chr1:209920695-209921904	46.27
chr1:227949124-227950822	44
chr1:231761376-231763768	13.3
chr1:233462578-233465690	10.43
chr10:38691384-38693188	45.1
chr10:116063445-116065634	55.79
chr14:31343013-31345191	19.19
chr17:19063685-19066919	11.23
chr17:47072500-47077047	12.96
chr19:4374544-4376931	27.98
chr19:38209508-38211085	24.96
chr19:40926417-40927716	19.21
chr2:56410551-56413343	47.53
chr20:25227410-25229573	26.07
chr22:25506670-25508202	21.45
chr6:11093235-11095245	19.55
chr7:102254832-102258079	13.81
chr8:19613859-19616619	32.59
chr8:126441302-126444772	28.29
chr1:11767133-11769457	22.24
chr1:16860591-16862808	7.79
chr1:44495027-44497386	39.45
chr1:211306486-211308033	39.11
chr10:71560573-71562983	27.84
chr14:100842064-100844649	30.8
chr14:104544104-104544811	59.04
chr14:105556190-105558283	40.97
chr15:75870413-75872523	26.51
chr19:5086244-5087418	86.04
chr19:8066424-8067863	35.47
chr19:15488646-15491688	21.45
chr19:39887931-39889165	22.64
chr19:50620871-50622499	22.53
chr20:3387738-3389117	50.03
chr20:25057350-25058945	28.9
chr5:57754796-57757074	17.38
chr9:135115275-135119395	10.74
chr9:139615171-139618848	10.12
chr1:225964519-225966209	30.05
chr12:49522961-49525672	23.56
chr14:90848348-90850835	23.17
chr15:78202453-78203339	43.06
chr16:4742301-4744668	39.44
chr16:68025680-68028898	42.62
chr16:88905355-88906166	111.61
chr17:3794614-3797266	16.12
chr19:17345788-17347071	58.22
chr2:111877680-111880943	40.41
chr20:48225086-48226051	54.56
chr20:61854184-61856593	18.32
chr21:27173330-27174269	83.55
chr6:33265802-33268299	19.84
chr6:139012727-139015317	29.23
chr7:100080183-100081721	57.77
chr8:17103749-17105491	39.92
chr8:22422396-22424999	32.8
chr8:95906326-95909404	14.77
chr9:139439602-139441952	25.2
chr9:140134042-140136740	27.07
chr1:6304734-6306430	62.35
chr1:26855673-26858842	15.59
chr1:65612521-65615839	19.05
chr1:94374126-94375781	47.01
chr1:146642833-146644781	29.74
chr1:151031403-151033324	44.24
chr10:99445033-99447768	23.52
chr14:35872771-35874584	35.16
chr14:91883007-91885643	23.85
chr14:105281107-105283269	17.7
chr15:75127342-75128561	30.84
chr15:83679423-83680913	31.37
chr15:92395605-92397761	24.89
chr16:30912671-30915273	26.05
chr17:21182986-21184049	48.23
chr17:37025200-37028543	10.28
chr17:73609625-73612143	37.81
chr19:1112337-1114756	39.53
chr21:37506450-37509136	7.11
chr22:18505771-18507786	19.75
chr9:138859055-138860674	37.52
chr9:139257198-139260199	26.68
chr1:38454541-38456272	32.86
chr1:224369893-224372062	16.49
chr1:224689572-224691692	18.58
chr1:244614088-244616027	17.38
chr10:3109589-3111805	24.72
chr10:88108107-88109798	56.49
chr10:118763197-118765566	19.74
chr12:13043183-13044953	18.38
chr12:13152412-13155180	26.07
chr12:49628020-49629525	44.74
chr13:45491447-45493079	35.01
chr14:35449949-35452637	17.2
chr14:50998277-51000294	44.24
chr15:74256788-74258071	45.63
chr15:78367865-78370535	21.24
chr16:1979354-1980233	51.75
chr19:5689840-5691854	24.67
chr19:17500972-17502614	49.9
chr19:39005310-39006367	25.4
chr21:34601782-34604366	17.96
chr22:50688119-50691503	28.49
chr5:101631250-101632592	32.93
chr5:118323476-118324746	27.56
chr6:53036418-53037283	101.68
chr6:84417350-84419605	15.16
chr7:30720071-30722616	41.06
chr9:140062292-140064695	15.81
chr1:46907833-46909155	22.89
chr1:120834920-120838575	10.24
chr1:205090794-205091902	43.37
chr10:38264457-38266170	33.09
chr11:58938901-58940724	71.7
chr16:24550098-24552435	36.74
chr17:43212614-43213602	63.67
chr19:36449491-36451140	38.38
chr19:48414933-48416411	34.29
chr22:41808961-41811631	27.93
chr3:150127164-150129151	45.63
chr4:8637191-8638475	26.27
chr5:121412276-121414561	25.19
chr5:159865104-159866648	36.74
chr6:31762949-31764122	42.19
chr6:155053616-155055702	22.45
chr7:98245986-98247433	64.81
chr7:143532846-143534867	50.04
chr7:158620620-158623388	11.32
chr9:136113617-136115051	42.37
chr1:1375443-1377522	38.36
chr1:45251613-45252595	45.24
chr1:226311086-226313681	16.19
chr10:80061774-80063764	29.66
chr12:4966423-4968056	39.59
chr12:67661949-67664445	29.67
chr15:89942221-89944197	20.68
chr16:2550363-2551809	51.53
chr17:34899394-34902283	19.8
chr19:7933184-7935064	44.84
chr19:36541278-36542942	34.41
chr2:31359814-31362003	31.14
chr20:31070156-31074122	19.81
chr3:138552565-138554377	50.85
chr5:21341022-21342376	56.11
chr5:149109266-149111038	35.32
chr5:176922841-176925326	16.62
chr7:44835420-44837828	45.36
chr8:30514718-30516730	43.18
chr1:51432930-51435167	26.54
chr1:149222066-149224958	6.43
chr1:169074518-169076678	16.21
chr1:228295931-228298015	15.49
chr1:231297470-231299729	15.83
chr12:121647351-121649291	31.66
chr13:72437889-72442132	21.24
chr14:61187856-61191257	30.96
chr15:22510840-22512756	37.48
chr16:14796689-14797814	81.65
chr17:42997100-42999399	27.41
chr17:79864496-79866281	32.59
chr17_gl000205_random:116799-118671	35.05
chr19:33920864-33922230	51.37
chr22:19940888-19942114	44.25
chr22:31030040-31032222	28.84
chr5:142092394-142093456	44.5
chr5:172571280-172572498	42.86
chr6:32162557-32164477	24.1
chr6:136609924-136611810	15.83
chr7:100814551-100816295	34.61
chr7:120496354-120498520	18.62
chr9:15079-17416	33.89
chr1:212781275-212783498	35.99
chr1:226064611-226067345	22.35
chr10:88470440-88472500	30.27
chr11:118529076-118530850	47.63
chr16:790451-791524	36.34
chr17:7154849-7156397	29.8
chr19:4232556-4233923	39.11
chr19:15666522-15668030	28.05
chr19:36437428-36438834	21.44
chr19:36476832-36479161	16.67
chr19:39600489-39602970	22.55
chr19:45003326-45005049	23.55
chr21:46548027-46549177	72.63
chr21:47016283-47017350	63.96
chr3:66022698-66025734	29.33
chr4:191041106-191042270	44.77
chr5:31530995-31533611	17.1
chr6:86159365-86160864	22.62
chr7:98049996-98050965	74.04
chr9:33523235-33524918	40.91
chr1:26495030-26497028	26.39
chr1:149803510-149805245	16.29
chr1:161135196-161137288	12.76
chr12:57913575-57916529	13.95
chr13:48611233-48612715	41.41
chr15:76134795-76137053	13.8
chr16:30380509-30382999	24.89
chr16:30568753-30570365	16.09
chr16:70284417-70286234	32.38
chr17:19769899-19771669	29.33
chr19:8570275-8571883	43.15
chr19:30250779-30251816	40.85
chr19:41632371-41634485	26.07
chr19:43774792-43775870	33.89
chr5:36690026-36691321	37.44
chr5:43017224-43018961	12.12
chr5:49962099-49964234	10.86
chr6:125282756-125284888	19.39
chr7:91762587-91764530	42.73
chr1:16480424-16483270	14.19
chr1:40365958-40368492	36.69
chr1:87169047-87171331	16.91
chr1:94145996-94147706	37.76
chr1:111148310-111150338	16.47
chr1:153746653-153748827	15.16
chr1:223899152-223901188	16.61
chr1:228870575-228872451	19.38
chr12:122234776-122236641	20.48
chr12:123633483-123637014	18.09
chr13:50509660-50511477	39.5
chr15:74364548-74366246	29.83
chr15:84114986-84117912	18.11
chr15:90836123-90837318	39.79
chr17:17584015-17586656	20.96
chr17:31203074-31204771	32.59
chr17:48254975-48256414	32.76
chr17:73029678-73033512	7.77
chr17:78549142-78549525	57.73
chr19:38851521-38854002	15.91
chr19:40930383-40933015	10.24
chr19:49946151-49947345	25.4
chr22:42833360-42834341	50.04
chr5:139348017-139348775	38.8
chr5:176872426-176875248	18.62
chr8:21966059-21967540	40.44
chr1:1439538-1441444	19.55
chr1:148759712-148761399	25.2
chr1:155246827-155248864	15.76
